Núcleo,Posição Geral,Posição Prioridade,Número do processo,Vara,Data Remessa Contadoria,Prioridade,Calculista,Data da atribuição,Cumprimento,Data da conclusão,Valor Total Devido - Custas,Observações,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1ª CC,401.0,,0030366-87.2020.8.17.2001,Seção A da 23ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,402.0,,0034365-53.2017.8.17.2001,Seção B da 11ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,,,0021738-41.2022.8.17.2001,Seção B da 11ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Cálculo realizado,14/03/2025,"R$ 5.142,66",,,,,,,
1ª CC,403.0,,0064257-60.2024.8.17.2001,Seção A da 25ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,404.0,8.0,0016192-79.2008.8.17.0001,Seção B da 11ª Vara Cível da Capital,11/03/2025,Super prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,405.0,26.0,0085096-09.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,406.0,,0164352-69.2022.8.17.2001,Seção A da 21ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,407.0,27.0,0076754-82.2019.8.17.2001,Seção A da 21ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,408.0,28.0,0052726-11.2023.8.17.2001,Seção A da 21ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,409.0,,0002488-27.2019.8.17.2001,Seção B da 14ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,410.0,,0124173-93.2022.8.17.2001,Seção B da 13ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,411.0,,0054237-78.2022.8.17.2001,Seção A da 16ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,412.0,29.0,0051184-55.2023.8.17.2001,Seção B da 13ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,413.0,,0046229-78.2023.8.17.2001,Seção B da 13ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,414.0,,0132061-50.2021.8.17.2001,Seção B da 5ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,415.0,,0036968-36.2016.8.17.2001,Seção A da 18ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,416.0,,0038312-81.2018.8.17.2001,Seção A da 18ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,417.0,30.0,0031296-08.2020.8.17.2001,Seção B da 13ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,418.0,,0041884-45.2018.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,419.0,,0017533-13.2015.8.17.2001,Seção A da 1ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,420.0,31.0,0104464-38.2023.8.17.2001,Seção A da 20ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,421.0,,0619609-06.1999.8.17.0001,Seção B da 16ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,422.0,32.0,0083208-10.2021.8.17.2001,Seção B da 12ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,423.0,,0026025-86.2018.8.17.2001,Seção B da 12ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,424.0,,0059988-85.2018.8.17.2001,Seção B da 6ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,425.0,33.0,0012647-68.2015.8.17.2001,Seção A da 28ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,426.0,34.0,0063562-14.2021.8.17.2001,Seção A da 28ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,427.0,,0066779-94.2023.8.17.2001,Seção B da 9ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,428.0,,0153664-14.2023.8.17.2001,Seção A da 7ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,429.0,35.0,0005385-86.2023.8.17.2001,Seção B da 19ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,430.0,36.0,0136214-24.2024.8.17.2001,Seção A da 7ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,431.0,37.0,0006397-43.2020.8.17.2001,Seção A da 34ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,432.0,38.0,0033213-23.2024.8.17.2001,Seção A da 34ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,433.0,,0061401-26.2024.8.17.2001,Seção A da 33ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,434.0,,0019323-51.2023.8.17.2001,Seção A da 36ª Vara Cível da Capital,11/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,435.0,39.0,0061503-48.2024.8.17.2001,Seção A da 6ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,11/03/2025,Pendente,,,,,,,,,
1ª CC,436.0,40.0,0005576-39.2020.8.17.2001,Seção B da 30ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,437.0,,0060979-90.2020.8.17.2001,Seção B da 17ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,438.0,,0029916-47.2020.8.17.2001,Seção A da 6ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,439.0,41.0,0029477-02.2021.8.17.2001,Seção A da 8ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,440.0,,0017584-77.2022.8.17.2001,Seção A da 33ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,441.0,42.0,0015754-76.2022.8.17.2001,Seção A da 33ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,442.0,,0032794-37.2023.8.17.2001,Seção B da 10ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,443.0,,0016183-82.2018.8.17.2001,Seção B da 10ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,444.0,,0101086-74.2023.8.17.2001,Seção A da 29ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,445.0,43.0,0130792-05.2023.8.17.2001,Seção B da 26ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,446.0,,0004924-27.2017.8.17.2001,Seção B da 10ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,447.0,,0054479-42.2019.8.17.2001,Seção A da 2ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,448.0,,0103412-70.2024.8.17.2001,Seção A da 9ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,449.0,,0141026-46.2023.8.17.2001,Seção A da 2ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,450.0,,0005594-60.2020.8.17.2001,Seção A da 30ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,451.0,44.0,0016166-80.2017.8.17.2001,Seção A da 30ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,452.0,45.0,0056926-61.2023.8.17.2001,Seção A da 9ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,453.0,46.0,0103452-57.2021.8.17.2001,Seção A da 8ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,454.0,,0009656-41.2023.8.17.2001,Seção A da 32ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,,,0085723-13.2024.8.17.2001,Seção A da 32ª Vara Cível da Capital,11/03/2025,Super prioridade,Cynthia Elisa Ramalho Da Silva,11/03/2025,Devolvido: não há cálculos a serem realizados,12/03/2025,,Custas Satisfeitas.,,,,,,
1ª CC,455.0,47.0,0055343-75.2022.8.17.2001,Seção B da 10ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,456.0,,0032958-75.2018.8.17.2001,Seção A da 5ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,457.0,9.0,0095039-60.2018.8.17.2001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Super prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,458.0,48.0,0165770-42.2022.8.17.2001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,459.0,,0004363-66.2018.8.17.2001,Seção A da 15ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,460.0,,0142921-76.2022.8.17.2001,Seção A da 14ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,461.0,,0049272-23.2023.8.17.2001,Seção B da 15ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,462.0,,0075408-67.2017.8.17.2001,Seção B da 25ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,463.0,,0100130-29.2021.8.17.2001,Seção A da 10ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,464.0,,0075658-95.2020.8.17.2001,Seção A da 14ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,465.0,,0020758-60.2023.8.17.2001,Seção A da 15ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,466.0,49.0,0063027-51.2022.8.17.2001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,467.0,,0090589-36.2013.8.17.0001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,468.0,,0024047-45.2016.8.17.2001,Seção A da 15ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,,,0054406-31.2023.8.17.2001,Seção B da 16ª Vara Cível da Capital,11/03/2025,Super prioridade,Ivanise Pessoa Goncalves,11/03/2025,Devolvido: não há cálculos a serem realizados,11/03/2025,,custas satisfeitas,,,,,,
1ª CC,469.0,,0100785-93.2024.8.17.2001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,470.0,,0040293-09.2022.8.17.2001,Seção B da 28ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,471.0,50.0,0079299-91.2020.8.17.2001,Seção B da 6ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,472.0,51.0,0008372-38.2010.8.17.0001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,11/03/2025,Pendente,,,,,,,,,
1ª CC,473.0,52.0,0126185-12.2024.8.17.2001,Seção B da 16ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,474.0,,0030989-88.2019.8.17.2001,Seção B da 27ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,475.0,53.0,0026439-11.2023.8.17.2001,Seção A da 29ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,476.0,,0167421-12.2022.8.17.2001,Seção A da 31ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,477.0,,0014704-10.2025.8.17.2001,Seção A da 27ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,478.0,54.0,0053735-71.2024.8.17.2001,Seção B da 28ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,479.0,,0000833-10.2025.8.17.2001,Seção B da 4ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,480.0,55.0,0010988-43.2023.8.17.2001,Seção B da 18ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,481.0,,0058943-36.2024.8.17.2001,Seção B da 4ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,482.0,,0022798-78.2024.8.17.2001,Seção A da 31ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,483.0,56.0,0125525-86.2022.8.17.2001,Seção B da 18ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,484.0,,0063473-83.2024.8.17.2001,Seção B da 16ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,485.0,,0008334-93.2017.8.17.2001,Seção B da 23ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,486.0,,0086780-66.2024.8.17.2001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,487.0,57.0,0125585-88.2024.8.17.2001,Seção A da 14ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,488.0,58.0,0012830-87.2025.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,489.0,,0116740-67.2024.8.17.2001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,490.0,,0033466-11.2024.8.17.2001,Seção B da 11ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,491.0,,0091073-84.2021.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,492.0,,0007054-09.2025.8.17.2001,Seção B da 34ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,493.0,59.0,0003491-55.2024.8.17.4001,Seção B da 23ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,494.0,60.0,0000371-04.2024.8.17.4001,Seção B da 16ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,495.0,61.0,0035757-81.2024.8.17.2001,Seção B da 16ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,496.0,,0146226-34.2023.8.17.2001,Seção B da 33ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,497.0,62.0,0060900-72.2024.8.17.2001,Seção B da 16ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,498.0,63.0,0055564-87.2024.8.17.2001,Seção B da 7ª Vara Cível da Capital,11/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,499.0,,0012004-13.2015.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,500.0,,0046367-89.2016.8.17.2001,Seção B da 4ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,501.0,64.0,0126689-18.2024.8.17.2001,Seção B da 31ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,502.0,65.0,0046311-46.2022.8.17.2001,Seção A da 16ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,503.0,66.0,0018401-73.2024.8.17.2001,Seção B da 28ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,504.0,,0025912-31.2012.8.17.0001,Seção B da 25ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,505.0,,0027933-44.1993.8.17.0001,Seção A da 35ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,506.0,,0069266-42.2020.8.17.2001,Seção B da 7ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,507.0,67.0,0058942-51.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,508.0,68.0,0071400-37.2023.8.17.2001,Seção B da 20ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,509.0,,0151779-39.2009.8.17.0001,Seção B da 24ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,510.0,,0003595-25.2001.8.17.0001,Seção B da 1ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,511.0,,0014317-92.2025.8.17.2001,Seção B da 12ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,512.0,,0028768-06.2017.8.17.2001,Seção A da 10ª Vara Cível da Capital,12/03/2025,Sem prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,513.0,69.0,0107102-78.2022.8.17.2001,Seção A da 28ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,514.0,10.0,0082309-41.2023.8.17.2001,Seção B da 22ª Vara Cível da Capital,12/03/2025,Super prioridade,Joao Rafael Sabino Pereira,13/03/2025,Pendente,,,,,,,,,
1ª CC,515.0,,0033858-19.2022.8.17.2001,Seção B da 28ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,516.0,,0072931-71.2017.8.17.2001,Seção A da 10ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,517.0,,0005809-36.2020.8.17.2001,Seção A da 10ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,518.0,,0018208-73.2015.8.17.2001,Seção B da 13ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,519.0,,0007779-42.2018.8.17.2001,Seção B da 14ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,520.0,70.0,0123558-35.2024.8.17.2001,Seção A da 17ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,521.0,,0137914-40.2021.8.17.2001,Seção A da 10ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,522.0,,0018776-12.2014.8.17.0001,Seção B da 10ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,523.0,71.0,0012248-63.2020.8.17.2001,Seção B da 5ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,524.0,,0008739-95.2018.8.17.2001,Seção A da 33ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,525.0,,0110802-91.2024.8.17.2001,Seção A da 32ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,526.0,72.0,0072715-66.2024.8.17.2001,Seção A da 33ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,527.0,,0085379-37.2021.8.17.2001,Seção B da 16ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,528.0,73.0,0041144-48.2022.8.17.2001,Seção A da 33ª Vara Cível da Capital,12/03/2025,Prioridade Legal,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
1ª CC,529.0,,0067800-08.2023.8.17.2001,Seção A da 20ª Vara Cível da Capital,12/03/2025,Sem prioridade,Cynthia Elisa Ramalho Da Silva,13/03/2025,Pendente,,,,,,,,,
